ID	Qstart	Qend	Sstart	Send
4535	4535	3259644	3260360	989322	990040
4536	4536	3556651	3557367	989322	990040
4537	4537	3671187	3671907	989326	990047
4538	4538	1244795	1245513	989326	990043
4539	4539	25980	26694	989326	990040
4540	4540	586292	587006	989326	990040
4541	4541	3980200	3980914	989326	990040
4542	4542	3548540	3549254	989326	990040
4543	4543	1177353	1178067	989326	990040
4544	4544	1833141	1833855	989326	990040
4545	4545	2303886	2304600	989326	990040
4546	4546	2390276	2390990	989326	990040
4547	4547	3242631	3243345	989326	990040
4548	4548	3334936	3335650	989326	990040
4549	4549	4196531	4197245	989326	990040
4550	4550	4468380	4469094	989326	990040
4551	4551	103347	104062	989326	990040
4552	4552	4276310	4277027	1026071	1026788
4553	4553	3273084	3273798	1026072	1026787
4554	4554	366838	367549	1026076	1026787
4555	4555	3947138	3947855	1141850	1142567
4556	4556	3980200	3980914	1141852	1142567
4557	4557	2293702	2294416	1141852	1142567
4558	4558	4064294	4065008	1141852	1142567
4559	4559	1321121	1321839	1197110	1197828
4560	4560	3153099	3153814	1197111	1197827
4561	4561	3980199	3980914	1197112	1197828
4562	4562	2293702	2294417	1197112	1197828
4563	4563	3660912	3661636	1222808	1223530
4564	4564	4064288	4065008	1222810	1223530
4565	4565	3345998	3346715	1222812	1223530
4566	4566	2955547	2956264	1222812	1223530
4567	4567	1833140	1833859	1222814	1223535
4568	4568	2646241	2646955	1222819	1223533
4569	4569	4226285	4226996	1222819	1223530
4570	4570	3427706	3428417	1222819	1223530
4571	4571	3273084	3273795	1222819	1223530
4572	4572	3153099	3153810	1222819	1223530
4573	4573	2303889	2304600	1222819	1223530
4574	4574	4468383	4469094	1222819	1223530
4575	4575	4468379	4469100	1230531	1231253
4576	4576	103344	104056	1230534	1231246
4577	4577	1593045	1593763	1230536	1231255
4578	4578	785295	786010	1230536	1231252
4579	4579	4226285	4227009	1230537	1231262
4580	4580	1818019	1818737	1230537	1231256
4581	4581	2303885	2304600	1230537	1231253
4582	4582	756760	757475	1230537	1231253
4583	4583	366838	367550	1230537	1231250
4584	4584	4468376	4469094	1330642	1331361
4585	4585	2303885	2304600	1330645	1331361
4586	4586	757470	758185	1330646	1331361
4587	4587	3541719	3542434	1330646	1331361
4588	4588	3273084	3273799	1473477	1474193
4589	4589	3980199	3980914	1473478	1474194
4590	4590	2955549	2956264	1473478	1474193
4591	4591	628060	628775	1473478	1474193
4592	4592	1321124	1321839	1473479	1474194
4593	4593	4276309	4277021	1473483	1474195
4594	4594	219699	220415	1735252	1735967
4595	4595	509752	510468	1735252	1735967
4596	4596	1310048	1310764	1735252	1735967
4597	4597	1420039	1420755	1735252	1735967
4598	4598	3202520	3203236	1735252	1735967
4599	4599	2637095	2637811	1735252	1735967
4600	4600	4196529	4197245	1735252	1735967
4601	4601	366838	367553	1735252	1735967
4602	4602	3660911	3661626	1735253	1735968
4603	4603	1420041	1420757	2023111	2023827
4604	4604	3417496	3418212	2023111	2023827
4605	4605	4064290	4065008	2061118	2061837
4606	4606	2303885	2304600	2061121	2061837
4607	4607	785295	786010	2061122	2061838
4608	4608	3714082	3714795	2070269	2070982
4609	4609	1420039	1420756	2070270	2070986
4610	4610	3677923	3678640	2070270	2070986
4611	4611	509752	510469	2070270	2070986
4612	4612	3541719	3542435	2070271	2070987
4613	4613	4064293	4065011	2305833	2306553
4614	4614	785295	786011	2305836	2306553
4615	4615	4196530	4197246	2305836	2306552
4616	4616	578375	579091	2305836	2306552
4617	4617	3556652	3557368	2305836	2306552
4618	4618	2691575	2692291	2305836	2306552
4619	4619	3202519	3203235	2305836	2306552
4620	4620	3259643	3260359	2305836	2306552
4621	4621	3548539	3549255	2305836	2306552
4622	4622	3816218	3816934	2305836	2306552
4623	4623	519643	520360	2305836	2306552
4624	4624	4323813	4324529	2305836	2306552
4625	4625	300405	301121	2305836	2306552
4626	4626	2303884	2304600	2305837	2306553
4627	4627	3153099	3153815	2305837	2306553
4628	4628	4468379	4469100	2313227	2313950
4629	4629	1244792	1245514	2313227	2313950
4630	4630	628054	628778	2313228	2313954
4631	4631	2293702	2294421	2313230	2313949
4632	4632	1177352	1178068	2313233	2313950
4633	4633	3671192	3671908	2313233	2313950
4634	4634	586291	587007	2313233	2313950
4635	4635	3427706	3428422	2313234	2313950
4636	4636	4226285	4227001	2313234	2313950
4637	4637	3098307	3099025	2595389	2596106
4638	4638	1321120	1321841	2595390	2596110
4639	4639	3660912	3661626	2595392	2596106
4640	4640	3417498	3418212	2595392	2596106
4641	4641	1383331	1384045	2595392	2596106
4642	4642	2599109	2599823	2595392	2596106
4643	4643	519648	520359	2595395	2596106
4644	4644	3947138	3947849	2595395	2596106
4645	4645	3714082	3714797	2606450	2607165
4646	4646	3098307	3099028	2606454	2607175
4647	4647	4276311	4277032	2606454	2607175
4648	4648	1833140	1833855	2606454	2607169
4649	4649	756760	757475	2606454	2607169
4650	4650	4276310	4277021	2677955	2678666
4651	4651	4468383	4469094	2677956	2678667
4652	4652	366838	367549	2677956	2678667
4653	4653	4064297	4065008	2677956	2678667
4654	4654	628060	628771	2677956	2678667
4655	4655	3334939	3335650	2677956	2678667
4656	4656	2955553	2956264	2677956	2678667
4657	4657	2303889	2304600	2677956	2678667
4658	4658	3153099	3153810	2677956	2678667
4659	4659	3345998	3346709	2677956	2678667
4660	4660	3427706	3428417	2677956	2678667
4661	4661	3660912	3661623	2677956	2678667
4662	4662	4226285	4226996	2677956	2678667
4663	4663	2039581	2040296	2688164	2688879
4664	4664	2646244	2646959	2688164	2688879
4665	4665	1593046	1593762	2688164	2688879
4666	4666	1537780	1538496	2688164	2688879
4667	4667	3541719	3542434	2688164	2688879
4668	4668	3677924	3678640	2688164	2688879
4669	4669	4226285	4227001	2688164	2688879
4670	4670	3541712	3542434	2737555	2738276
4671	4671	785295	786010	2737560	2738276
4672	4672	103346	104058	2737560	2738272
4673	4673	2599108	2599820	2737560	2738272
4674	4674	4468379	4469094	2737561	2738277
4675	4675	2303885	2304600	2737561	2738277
4676	4676	757470	758185	2737561	2738276
4677	4677	756760	757478	2793981	2794699
4678	4678	1321120	1321839	2793983	2794701
4679	4679	3098306	3099018	2793983	2794695
4680	4680	3417497	3418209	2793983	2794695
4681	4681	366838	367550	2793984	2794696
4682	4682	2599109	2599827	2807424	2808143
4683	4683	1818021	1818737	2807424	2808139
4684	4684	1593046	1593762	2807424	2808139
4685	4685	3677924	3678640	2807424	2808139
4686	4686	757470	758185	2807424	2808139
4687	4687	757470	758209	2900773	2901512
4688	4688	2691572	2692290	2900797	2901515
4689	4689	3334935	3335650	2900797	2901512
4690	4690	3242630	3243345	2900797	2901512
4691	4691	3153099	3153814	2900797	2901512
4692	4692	1177352	1178067	2900797	2901512
4693	4693	25979	26694	2900797	2901512
4694	4694	1321127	1321844	3004640	3005357
4695	4695	3714082	3714796	3004642	3005357
4696	4696	1593044	1593765	3004643	3005363
4697	4697	1537779	1538497	3004645	3005362
4698	4698	4226284	4227001	3004645	3005362
4699	4699	785296	786010	3004646	3005360
4700	4700	1618718	1619429	3004646	3005357
4701	4701	3098307	3099018	3004646	3005357
4702	4702	3417498	3418209	3004646	3005357
4703	4703	3660912	3661623	3004646	3005357
4704	4704	3947138	3947849	3004646	3005357
4705	4705	519648	520359	3004646	3005357
4706	4706	3202514	3203235	3116681	3117403
4707	4707	366834	367549	3116684	3117399
4708	4708	4196530	4197245	3116688	3117403
4709	4709	578376	579091	3116688	3117403
4710	4710	3556652	3557367	3116688	3117403
4711	4711	1626436	1627151	3116688	3117403
4712	4712	1618713	1619429	3116688	3117403
4713	4713	3816219	3816934	3116688	3117403
4714	4714	519643	520359	3116688	3117403
4715	4715	300405	301120	3116688	3117403
4716	4716	25979	26694	3116688	3117403
4717	4717	4276310	4277021	3124201	3124912
4718	4718	1383334	1384045	3124202	3124913
4719	4719	3660912	3661623	3124202	3124913
4720	4720	2303889	2304607	3233921	3234639
4721	4721	3427705	3428417	3233927	3234639
4722	4722	1537778	1538496	3233928	3234647
4723	4723	785296	786011	3233928	3234643
4724	4724	2599109	2599824	3233928	3234643
4725	4725	1383334	1384045	3244209	3244920
4726	4726	3660912	3661623	3244209	3244920
4727	4727	2293702	2294417	3250939	3251655
4728	4728	3980199	3980914	3250939	3251655
4729	4729	3947137	3947849	3250939	3251651
4730	4730	3334935	3335650	3250940	3251656
4731	4731	3153099	3153814	3250940	3251656
4732	4732	1244798	1245519	3287300	3288021
4733	4733	4468376	4469094	3287302	3288020
4734	4734	1833137	1833856	3287303	3288021
4735	4735	3345994	3346712	3287306	3288024
4736	4736	2691576	2692291	3287306	3288021
4737	4737	757470	758188	3389507	3390225
4738	4738	103346	104058	3389509	3390221
4739	4739	2599108	2599820	3389509	3390221
4740	4740	3541719	3542434	3389510	3390225
4741	4741	2390279	2390995	3520460	3521175
4742	4742	1244798	1245521	3520463	3521189
4743	4743	785295	786007	3520463	3521175
4744	4744	2691579	2692291	3520463	3521175
4745	4745	2599108	2599820	3520463	3521175
4746	4746	3671192	3671904	3520463	3521175
4747	4747	3677923	3678635	3520463	3521175
4748	4748	366837	367549	3734294	3735006
4749	4749	1383334	1384046	3734294	3735006
4750	4750	1833140	1833855	3734295	3735010
4751	4751	3242629	3243352	3784314	3785038
4752	4752	3541715	3542429	3784317	3785031
4753	4753	1244798	1245515	3784320	3785038
4754	4754	785295	786006	3784320	3785031
4755	4755	1626435	1627146	3784320	3785031
4756	4756	2637101	2637812	3784320	3785031
4757	4757	2599108	2599819	3784320	3785031
4758	4758	1420045	1420756	3784320	3785031
4759	4759	3417497	3418208	3784320	3785031
4760	4760	3677923	3678634	3784320	3785031
4761	4761	3980199	3980910	3784320	3785031
4762	4762	509758	510469	3784320	3785031
4763	4763	300410	301121	3784320	3785031
4764	4764	25984	26695	3784320	3785031
4765	4765	3660912	3661626	3784321	3785035
4766	4766	3660912	3661623	3831861	3832572
4767	4767	3334930	3335650	3946304	3947026
4768	4768	3273084	3273801	3946307	3947026
4769	4769	2293700	2294417	3946308	3947027
4770	4770	3556650	3557368	3946309	3947027
4771	4771	219700	220415	3946310	3947026
4772	4772	756760	757475	3946310	3947026
4773	4773	3660908	3661623	3946315	3947031
4774	4774	25983	26695	3946315	3947027
4775	4775	519648	520360	3946315	3947027
4776	4776	3816218	3816930	3946315	3947027
4777	4777	1310053	1310765	3946315	3947027
4778	4778	1321127	1321839	3946315	3947027
4779	4779	3202519	3203231	3946315	3947027
4780	4780	1618718	1619430	3946315	3947027
4781	4781	2646243	2646955	3946315	3947027
4782	4782	1626435	1627147	3946315	3947027
4783	4783	3242634	3243346	3946315	3947027
4784	4784	578375	579087	3946315	3947027
4785	4785	4196534	4197246	3946315	3947027
4786	4786	103347	104058	4024621	4025332
4787	4787	3714082	3714793	4024621	4025332
4788	4788	2599109	2599820	4024621	4025332
4789	4789	1618718	1619429	4024621	4025332
4790	4790	3098307	3099018	4024621	4025332
4791	4791	1321127	1321838	4024621	4025332
4792	4792	3417498	3418209	4024621	4025332
4793	4793	3660912	3661623	4024621	4025332
4794	4794	3947138	3947849	4024621	4025332
4795	4795	519648	520359	4024621	4025332
4796	4796	4468379	4469097	4064933	4065652
4797	4797	2390275	2390993	4064933	4065652
4798	4798	103344	104063	4064933	4065651
4799	4799	1833140	1833858	4064933	4065651
4800	4800	1244799	1245514	4064936	4065652
4801	4801	2303885	2304600	4064936	4065652
4802	4802	3548540	3549255	4064936	4065652
4803	4803	3671193	3671908	4064936	4065652
4804	4804	586291	587006	4064936	4065652
4805	4805	202236	202945	4082405	4083114
4806	4806	4276311	4277033	4202984	4203704
4807	4807	3714075	3714793	4202986	4203704
4808	4808	366838	367557	4202986	4203704
4809	4809	219699	220415	4202989	4203704
4810	4810	509752	510468	4202989	4203704
4811	4811	756760	757475	4202989	4203704
4812	4812	1420039	1420755	4202989	4203704
4813	4813	3202520	3203236	4202989	4203704
4814	4814	4196529	4197245	4202989	4203704
4815	4815	509744	510468	4506415	4507138
4816	4816	757464	758185	4506418	4507138
4817	4817	1618709	1619429	4506418	4507138
4818	4818	219697	220415	4506421	4507138
4819	4819	3677924	3678642	4506421	4507138
4820	4820	4226285	4227000	4506424	4507138
4821	4821	756760	757475	4506424	4507138
4822	4822	3417498	3418212	4506424	4507138
4823	4823	1310049	1310764	4506424	4507138
4824	4824	1537781	1538496	4506424	4507138
4825	4825	3098307	3099021	4506424	4507138
4826	4826	1593047	1593762	4506424	4507138
4827	4827	1825743	1826458	4506424	4507138
4828	4828	2646244	2646958	4506424	4507138
4829	4829	103343	104058	4506427	4507141
4830	4830	519648	520359	4506427	4507138
4831	4831	3947138	3947849	4506427	4507138
4832	4832	3541719	3542435	4594741	4595456
4833	4833	3677923	3678639	4594742	4595457
4834	4834	1593047	1593763	4594742	4595457
4835	4835	2646243	2646958	4594742	4595457
4836	4836	103346	104058	4594745	4595457
4837	4837	2646243	2646959	106661	107378
4838	4838	1833140	1833856	116552	117269
4839	4839	1833140	1833856	173336	174052
4840	4840	4276308	4277021	223076	223789
4841	4841	3273084	3273798	349823	350538
4842	4842	2293702	2294416	349823	350538
4843	4843	3947138	3947849	349827	350538
4844	4844	366838	367549	349827	350538
4845	4845	3947138	3947885	578269	579013
4846	4846	1383327	1384047	578297	579015
4847	4847	509751	510468	578297	579013
4848	4848	1420038	1420755	578297	579013
4849	4849	2637094	2637811	578297	579013
4850	4850	4196529	4197245	578297	579013
4851	4851	366837	367553	578298	579014
4852	4852	1383334	1384048	830599	831314
4853	4853	3660909	3661623	830600	831314
4854	4854	4276310	4277028	830602	831319
4855	4855	3417497	3418219	893871	894591
4856	4856	4323812	4324530	893873	894592
4857	4857	3153099	3153814	893874	894590
4858	4858	3541713	3542434	893875	894596
4859	4859	2293702	2294417	893875	894591
4860	4860	756760	757475	893875	894590
4861	4861	3098306	3099021	893876	894591
4862	4862	3153099	3153815	904973	905691
4863	4863	3334934	3335650	904973	905691
4864	4864	219698	220415	904974	905691
4865	4865	2955550	2956264	904977	905691
4866	4866	628060	628774	904977	905691
4867	4867	366838	367549	904980	905691
4868	4868	4276310	4277027	927055	927772
4869	4869	4276311	4277021	989330	990040
4870	4870	2646243	2646959	1026071	1026788
4871	4871	3660912	3661630	1197110	1197827
4872	4872	3273084	3273798	1197112	1197827
4873	4873	366838	367549	1197116	1197827
4874	4874	1537779	1538496	1230537	1231255
4875	4875	2646243	2646962	1330641	1331362
4876	4876	1833140	1833860	1330646	1331366
4877	4877	4064294	4065008	1330646	1331361
4878	4878	3660912	3661626	1473479	1474193
4879	4879	366838	367549	1473482	1474193
4880	4880	1321120	1321838	1735251	1735967
4881	4881	3417498	3418212	1735253	1735967
4882	4882	1383331	1384045	1735253	1735967
4883	4883	3098307	3099021	1735253	1735967
4884	4884	3714079	3714793	1735253	1735967
4885	4885	519648	520359	1735256	1735967
4886	4886	3947138	3947849	1735256	1735967
4887	4887	1618718	1619429	1735256	1735967
4888	4888	4226281	4226996	2023109	2023824
4889	4889	3548539	3549261	2023112	2023833
4890	4890	1244798	1245517	2023112	2023830
4891	4891	103346	104062	2023112	2023827
4892	4892	2637097	2637812	2023112	2023827
4893	4893	1833141	1833856	2023112	2023827
4894	4894	1825744	1826459	2023112	2023827
4895	4895	3098306	3099021	2023112	2023827
4896	4896	509754	510469	2023112	2023827
4897	4897	2691579	2692291	2023112	2023824
4898	4898	2390279	2390991	2023112	2023824
4899	4899	3259643	3260355	2023112	2023824
4900	4900	3671192	3671904	2023112	2023824
4901	4901	586295	587007	2023112	2023824
4902	4902	4323813	4324525	2023112	2023824
4903	4903	4064293	4065008	2023113	2023828
4904	4904	1383330	1384045	2023113	2023828
4905	4905	2646236	2646959	2061121	2061844
4906	4906	756760	757481	2070265	2070986
4907	4907	757470	758188	2070268	2070986
4908	4908	4276309	4277028	2070269	2070987
4909	4909	2599108	2599826	2070270	2070989
4910	4910	103346	104058	2070270	2070982
4911	4911	3098306	3099018	2070270	2070982
4912	4912	1321127	1321839	2070270	2070982
4913	4913	3417497	3418209	2070270	2070982
4914	4914	1818021	1818737	2070271	2070986
4915	4915	1537780	1538496	2070271	2070986
4916	4916	219699	220415	2070271	2070986
4917	4917	366838	367550	2070271	2070983
4918	4918	628051	628775	2305828	2306552
4919	4919	4276306	4277021	2305832	2306547
4920	4920	3980199	3980914	2305836	2306552
4921	4921	3947137	3947849	2305836	2306548
4922	4922	2955549	2956264	2305837	2306552
4923	4923	3345998	3346713	2305837	2306552
4924	4924	3427706	3428421	2305837	2306552
4925	4925	4226285	4227000	2305837	2306552
4926	4926	3947137	3947856	2313233	2313951
4927	4927	785295	786010	2313233	2313949
4928	4928	3980199	3980914	2313233	2313949
4929	4929	2303885	2304600	2313234	2313950
4930	4930	3153099	3153814	2313234	2313950
4931	4931	1321127	1321842	2606451	2607165
4932	4932	519638	520359	2606454	2607174
4933	4933	1618711	1619429	2606454	2607171
4934	4934	3417498	3418209	2606454	2607165
4935	4935	3660912	3661623	2606454	2607165
4936	4936	103347	104058	2688164	2688875
4937	4937	2599109	2599820	2688164	2688875
4938	4938	2646242	2646959	2737559	2738277
4939	4939	1383334	1384048	2793981	2794695
4940	4940	103347	104058	2807424	2808135
4941	4941	3002191	3002899	2855450	2856158
4942	4942	3427706	3428423	2900797	2901514
4943	4943	2293702	2294416	2900797	2901511
4944	4944	3273084	3273798	2900797	2901511
4945	4945	3980200	3980914	2900797	2901511
4946	4946	4276308	4277021	3004643	3005356
4947	4947	1818020	1818737	3004646	3005362
4948	4948	3677924	3678641	3004646	3005362
4949	4949	3660905	3661623	3116683	3117399
4950	4950	4276307	4277021	3116684	3117398
4951	4951	3980200	3980914	3116688	3117403
4952	4952	1321127	1321838	3116688	3117399
4953	4953	3947138	3947849	3116688	3117399
4954	4954	1833140	1833856	3124201	3124917
4955	4955	3541714	3542430	3233921	3234639
4956	4956	586295	587012	3233922	3234639
4957	4957	1244796	1245510	3233925	3234639
4958	4958	3671190	3671904	3233925	3234639
4959	4959	1593045	1593762	3233928	3234646
4960	4960	103347	104058	3233928	3234639
4961	4961	4468383	4469094	3233928	3234639
4962	4962	2691579	2692290	3233928	3234639
4963	4963	2390279	2390990	3233928	3234639
4964	4964	2039585	2040296	3233928	3234639
4965	4965	3345998	3346709	3233928	3234639
4966	4966	3548540	3549251	3233928	3234639
4967	4967	4323814	4324525	3233928	3234639
4968	4968	4276310	4277021	3250939	3251650
4969	4969	3273084	3273798	3250940	3251655
4970	4970	366838	367549	3250940	3251651
4971	4971	4226285	4226999	3287306	3288020
4972	4972	3427706	3428420	3287306	3288020
4973	4973	2303886	2304600	3287306	3288020
4974	4974	2303889	2304606	3520458	3521175
4975	4975	4064297	4065015	3520459	3521175
4976	4976	4468383	4469094	3520464	3521175
4977	4977	1537785	1538496	3520464	3521175
4978	4978	3427706	3428417	3520464	3521175
4979	4979	3541719	3542430	3520464	3521175
4980	4980	757474	758185	3520464	3521175
4981	4981	295522	296230	3629734	3630442
4982	4982	2293702	2294416	3734295	3735010
4983	4983	3980200	3980914	3734295	3735010
4984	4984	3714082	3714793	3734295	3735006
4985	4985	1618718	1619429	3734295	3735006
4986	4986	3098307	3099018	3734295	3735006
4987	4987	3417498	3418209	3734295	3735006
4988	4988	519648	520359	3734295	3735006
4989	4989	3153096	3153815	3784318	3785038
4990	4990	4064298	4065011	3784318	3785031
4991	4991	628057	628770	3784318	3785031
4992	4992	2303884	2304600	3784321	3785038
4993	4993	366838	367548	3784321	3785031
4994	4994	1818027	1818737	3784321	3785031
4995	4995	1383335	1384045	3784321	3785031
4996	4996	3427706	3428416	3784321	3785031
4997	4997	757475	758185	3784321	3785031
4998	4998	756765	757475	3784321	3785031
4999	4999	219705	220415	3784321	3785031
5000	5000	1833140	1833856	3831860	3832576
5001	5001	1383331	1384045	3946311	3947026
5002	5002	3153099	3153810	3946315	3947026
5003	5003	2955553	2956264	3946315	3947026
5004	5004	628060	628771	3946315	3947026
5005	5005	366838	367549	3946315	3947026
5006	5006	1833139	1833855	4024621	4025337
5007	5007	4276311	4277028	4024621	4025337
5008	5008	4064294	4065008	4064936	4065651
5009	5009	785296	786010	4064936	4065651
5010	5010	1321120	1321838	4202988	4203704
5011	5011	3660912	3661626	4202990	4203704
5012	5012	3417498	3418212	4202990	4203704
5013	5013	1383331	1384045	4202990	4203704
5014	5014	519648	520359	4202993	4203704
5015	5015	3947138	3947849	4202993	4203704
5016	5016	1618718	1619429	4202993	4203704
5017	5017	1833139	1833859	4506423	4507141
5018	5018	4276311	4277028	4506423	4507138
5019	5019	4226285	4227000	4594742	4595456
5020	5020	757470	758185	4594742	4595456
5021	5021	1537781	1538496	4594742	4595456
5022	5022	1818022	1818737	4594742	4595456
5023	5023	1833140	1833864	223070	223794
5024	5024	4276311	4277021	349828	350538
5025	5025	1833140	1833858	578298	579017
5026	5026	1321124	1321842	578299	579018
5027	5027	1618718	1619433	578302	579017
5028	5028	2691574	2692291	893873	894591
5029	5029	1383327	1384045	893873	894590
5030	5030	1818020	1818737	893873	894590
5031	5031	3548538	3549255	893874	894592
5032	5032	2039581	2040298	893875	894592
5033	5033	3273084	3273798	893875	894590
5034	5034	366838	367549	893879	894590
5035	5035	2646244	2646959	1141851	1142567
5036	5036	2039581	2040297	1230536	1231253
5037	5037	2646243	2646959	1230536	1231253
5038	5038	2599108	2599818	1230536	1231246
5039	5039	4276311	4277041	1735240	1735967
5040	5040	756761	757475	2023113	2023827
5041	5041	219701	220415	2023113	2023827
5042	5042	4468383	4469094	2023113	2023824
5043	5043	2303889	2304600	2023113	2023824
5044	5044	3345998	3346709	2023113	2023824
5045	5045	3427706	3428417	2023113	2023824
5046	5046	1833139	1833856	2070270	2070987
5047	5047	1383334	1384045	2070271	2070982
5048	5048	3660912	3661623	2070271	2070982
5049	5049	2646243	2646960	2305836	2306553
5050	5050	366838	367549	2305837	2306548
5051	5051	3660912	3661623	2305837	2306548
5052	5052	4276310	4277021	2313233	2313944
5053	5053	4064290	4065008	2313234	2313951
5054	5054	3273084	3273798	2313234	2313949
5055	5055	366838	367549	2313234	2313945
5056	5056	3660912	3661623	2313234	2313945
5057	5057	2646243	2646955	2677955	2678667
5058	5058	1833140	1833856	2737560	2738276
5059	5059	1833139	1833855	2807424	2808140
5060	5060	4196529	4197245	2900797	2901513
5061	5061	2637094	2637811	2900797	2901513
5062	5062	1825742	1826458	2900797	2901513
5063	5063	3202520	3203237	2900797	2901513
5064	5064	1420038	1420755	2900797	2901513
5065	5065	3259644	3260360	2900797	2901513
5066	5066	1310047	1310764	2900797	2901513
5067	5067	3345998	3346714	2900797	2901513
5068	5068	509751	510468	2900797	2901513
5069	5069	4323814	4324530	2900797	2901513
5070	5070	219698	220415	2900797	2901513
5071	5071	757466	758185	3004646	3005364
5072	5072	2039581	2040296	3004646	3005361
5073	5073	2646244	2646959	3004646	3005361
5074	5074	2646242	2646958	3287306	3288022
5075	5075	1833140	1833856	3389509	3390225
5076	5076	1833145	1833860	3784316	3785031
5077	5077	2646242	2646960	3784319	3785038
5078	5078	66434	67147	3984168	3984881
5079	5079	1833139	1833856	4594741	4595457
5080	5080	3660912	3661630	578297	579013
5081	5081	3417498	3418212	578299	579013
5082	5082	3098307	3099021	578299	579013
5083	5083	3714079	3714793	578299	579013
5084	5084	519648	520359	578302	579013
5085	5085	3671192	3671911	893871	894591
5086	5086	3427706	3428422	893873	894590
5087	5087	3345998	3346714	893873	894590
5088	5088	2390275	2390991	893874	894591
5089	5089	1244798	1245514	893874	894591
5090	5090	103341	104058	893879	894595
5091	5091	2646244	2646958	989326	990040
5092	5092	1833140	1833858	1230534	1231253
5093	5093	3541719	3542434	1230537	1231253
5094	5094	3980198	3980911	2023111	2023824
5095	5095	300409	301122	2023111	2023824
5096	5096	2293701	2294417	2023112	2023828
5097	5097	1321123	1321839	2023112	2023828
5098	5098	1618717	1619430	2023112	2023825
5099	5099	519647	520360	2023112	2023825
5100	5100	2646243	2646959	2313233	2313950
5101	5101	1833140	1833855	2688164	2688879
5102	5102	1593043	1593762	2900797	2901515
5103	5103	756756	757475	2900797	2901515
5104	5104	4468379	4469094	2900797	2901512
5105	5105	1244799	1245514	2900797	2901512
5106	5106	2390275	2390990	2900797	2901512
5107	5107	2303885	2304600	2900797	2901512
5108	5108	3548540	3549255	2900797	2901512
5109	5109	3671193	3671908	2900797	2901512
5110	5110	586291	587006	2900797	2901512
5111	5111	366838	367550	2900797	2901509
5112	5112	103347	104058	3004646	3005357
5113	5113	2599109	2599820	3004646	3005357
5114	5114	1015467	1016176	3250951	3251661
5115	5115	1833144	1833856	3520463	3521175
5116	5116	2646244	2646959	4064936	4065652
5117	5117	4276311	4277027	578297	579013
5118	5118	1015467	1016182	830614	831327
5119	5119	2303885	2304600	893874	894590
5120	5120	785295	786010	893875	894591
5121	5121	757470	758185	893875	894590
5122	5122	2599108	2599823	893876	894591
5123	5123	1015467	1016172	927055	927760
5124	5124	3242627	3243346	2023112	2023830
5125	5125	2646243	2646962	2023112	2023830
5126	5126	4196534	4197246	2023112	2023824
5127	5127	578375	579087	2023112	2023824
5128	5128	3556656	3557368	2023112	2023824
5129	5129	1626435	1627147	2023112	2023824
5130	5130	3202519	3203231	2023112	2023824
5131	5131	1310053	1310765	2023112	2023824
5132	5132	1177356	1178068	2023112	2023824
5133	5133	3816218	3816930	2023112	2023824
5134	5134	3947137	3947849	2023112	2023824
5135	5135	25983	26695	2023112	2023824
5136	5136	3153099	3153820	2023113	2023834
5137	5137	3273084	3273799	2023113	2023828
5138	5138	3660912	3661627	2023113	2023828
5139	5139	1015467	1016172	2606465	2607170
5140	5140	1015467	1016172	2793995	2794700
5141	5141	4064294	4065008	2900797	2901511
5142	5142	785296	786010	2900797	2901511
5143	5143	3714082	3714793	2900797	2901508
5144	5144	1618718	1619429	2900797	2901508
5145	5145	3098307	3099018	2900797	2901508
5146	5146	1383334	1384045	2900797	2901508
5147	5147	1321127	1321838	2900797	2901508
5148	5148	3417498	3418209	2900797	2901508
5149	5149	3660912	3661623	2900797	2901508
5150	5150	3947138	3947849	2900797	2901508
5151	5151	519648	520359	2900797	2901508
5152	5152	2646244	2646955	3233928	3234639
5153	5153	1833144	1833855	3233928	3234639
5154	5154	1015467	1016173	173348	174054
5155	5155	890593	891297	701234	701938
5156	5156	2646242	2646959	893874	894592
5157	5157	1833140	1833861	893875	894595
5158	5158	4064294	4065008	893875	894590
5159	5159	1015467	1016171	1735252	1735956
5160	5160	4276310	4277021	2023112	2023823
5161	5161	366838	367549	2023113	2023824
5162	5162	628060	628771	2023113	2023824
5163	5163	3334939	3335650	2023113	2023824
5164	5164	2955553	2956264	2023113	2023824
5165	5165	1818020	1818737	2900797	2901513
5166	5166	1537779	1538496	2900797	2901513
5167	5167	3677924	3678641	2900797	2901513
5168	5168	4226285	4227001	2900797	2901513
5169	5169	4276311	4277021	2900797	2901507
5170	5170	1833140	1833855	3004646	3005361
5171	5171	1015467	1016171	4202989	4203693
5172	5172	1015467	1016172	223090	223795
5173	5173	1015467	1016179	1197103	1197816
5174	5174	1015467	1016179	1821677	1822388
5175	5175	2039581	2040296	2900797	2901512
5176	5176	2646244	2646959	2900797	2901512
5177	5177	3541719	3542434	2900797	2901512
5178	5178	1015467	1016173	3389521	3390227
5179	5179	1015467	1016172	3831872	3832577
5180	5180	1015467	1016182	106648	107366
5181	5181	1015467	1016171	181303	182007
5182	5182	1015467	1016175	904972	905680
5183	5183	1015467	1016174	1141849	1142556
5184	5184	2600613	2602664	2096224	2098271
5185	5185	1015467	1016171	2595391	2596095
5186	5186	1015467	1016179	2737572	2738283
5187	5187	103347	104058	2900797	2901508
5188	5188	2599109	2599820	2900797	2901508
5189	5189	1015467	1016171	3124213	3124917
5190	5190	1015467	1016171	3244220	3244924
